ticker_id,Max Slots,L-14.6,L-23.6,L-38.2,L-50.0,L-61.8,Slots L-14.6,Slots L-23.6,Slots L-38.2,Slots L-50.0,Slots L-61.8,Use Smrt Index Exit,Exit Level,Use AYM,AYM TP Multiplier,AYM Limit,Use ATR,ATR Distance,Use Stoploss,Stoploss Level,Sys ROI,B&H ROI,ROI Margin,# of Trades,Win Rate,Max Drawdown,Avg. Adverse Excursion,Avg. Favorable Excursion,Annual CAGR,Avg. Return/Trade,Avg Bars/Trade,Model,OOS Margin,OOS Win Rate,OOS Trades
ASPI,1,True,True,False,True,False,1.0,1.0,,1.0,,False,,True,2.0,88.6,True,5.0,False,,4559.94,3645.40,914.54,5,100.00,89.13,-10.0,20.0,35.0,10.0,785.8,PSI-40,79.86095343002071,100,5
ATLC,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,88.6,True,3.0,False,,-8.82,-8.83,0.01,3,100.00,65.20,-10.0,20.0,35.0,10.0,558.7,PSI-40,93.2575011704727,100,7
ATQA,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,50,True,2.0,False,,745.95,4027.99,-3282.04,20,100.00,74.08,-10.0,20.0,35.0,10.0,114.7,PSI-8,57.23611280101392,100,7
AXPH,1,True,False,False,True,True,1.0,,,1.0,1.0,False,,True,2.0,88.6,False,,False,,1063.07,903.13,159.94,4,100.00,59.18,-10.0,20.0,35.0,10.0,1092.8,PSI-8,41.59487983281082,100,3
BIDI,1,False,True,False,False,False,,1.0,,,,False,,True,4.0,50,True,4.0,False,,-49.73,-65.09,15.36,2,100.00,93.41,-10.0,20.0,35.0,10.0,1335.5,PSI-8,19.36899567099568,0,1
BIGP,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,50,True,2.0,False,,-75.28,-76.77,1.50,2,100.00,94.81,-10.0,20.0,35.0,10.0,1579.0,PSI-40,86.3292367816092,100,6
BINV,1,True,False,False,False,False,1.0,,,,,False,,True,4.0,88.6,True,4.0,False,,220.69,398.00,-177.31,7,100.00,58.19,-10.0,20.0,35.0,10.0,209.1,PSI-40,88.78219448860628,100,3
BIOC,1,True,False,False,False,False,1.0,,,,,False,,True,5.0,61.8,False,,False,,284.11,224.91,59.20,2,100.00,76.49,-10.0,20.0,35.0,10.0,1390.0,PSI-8,140.03060777957876,100,2
BTFH,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,2.0,False,,202.51,1065.97,-863.46,14,100.00,91.26,-10.0,20.0,35.0,10.0,166.1,PSI-40,50.76434141576037,100,8
CAED,1,False,True,True,False,False,,1.0,1.0,,,False,,True,3.0,78.6,True,5.0,False,,745.10,1554.96,-809.86,21,100.00,50.96,-10.0,20.0,35.0,10.0,129.8,PSI-8,129.0037989556136,100,3
CANA,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,88.6,True,6.0,False,,712.19,614.93,97.26,6,100.00,91.29,-10.0,20.0,35.0,10.0,751.5,PSI-40,68.55286024964352,100,4
CCAP,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,88.6,True,6.0,False,,-76.41,-83.18,6.78,1,0.00,93.40,-10.0,20.0,35.0,10.0,3626.0,PSI-40,47.5987067238913,100,4
CCRS,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,88.6,True,2.0,False,,1681.47,2100.37,-418.91,23,100.00,89.49,-10.0,20.0,35.0,10.0,155.6,PSI-8,122.52382509334058,100,7
CEFM,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,61.8,False,,False,,441.25,325.20,116.04,2,100.00,85.09,-10.0,20.0,35.0,10.0,2152.5,PSI-8,79.66484358523726,100,2
CERA,1,True,True,False,True,False,1.0,1.0,,1.0,,False,,True,2.0,88.6,True,6.0,False,,276.15,610.77,-334.62,11,100.00,85.22,-10.0,20.0,35.0,10.0,382.5,PSI-8,58.68245181670298,100,5
CFGH,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,50,True,2.0,False,,-39.99,-35.05,-4.94,4,100.00,83.89,-10.0,20.0,35.0,10.0,989.3,PSI-40,50.311955555555556,100,5
CICH,1,True,False,False,True,True,1.0,,,1.0,1.0,False,,True,4.0,88.6,True,6.0,False,,36.91,-58.67,95.58,4,100.00,60.61,-10.0,20.0,35.0,10.0,349.8,PSI-8,25.29669491525425,100,2
CIEB,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,2.0,False,,15233.49,23282.22,-8048.72,24,100.00,70.84,-10.0,20.0,35.0,10.0,136.8,PSI-40,36.59349999999995,100,5
CIRA,1,True,False,False,False,False,1.0,,,,,False,,True,7.0,88.6,True,3.0,False,,-23.65,108.41,-132.07,4,100.00,98.53,-10.0,20.0,35.0,10.0,742.3,PSI-40,18.492192439862578,100,2
CLHO,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,False,,False,,360.86,11210.39,-10849.53,4,100.00,46.64,-10.0,20.0,35.0,10.0,425.3,PSI-8,49.37130923694778,100,2
CNFN,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,50,True,2.0,False,,130.45,4300.00,-4169.55,12,100.00,40.41,-10.0,20.0,35.0,10.0,61.3,PSI-8,63.1362482269503,100,7
COMI,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,78.6,True,6.0,False,,2139.36,3095.53,-956.17,21,100.00,60.53,-10.0,20.0,35.0,10.0,190.4,PSI-8,40.692018408784946,100,4
COPR,1,True,False,True,False,False,1.0,,1.0,,,False,,True,4.0,88.6,True,6.0,False,,510.43,-98.57,609.00,5,100.00,93.83,-10.0,20.0,35.0,10.0,735.4,PSI-8,337.38533843516774,100,4
COSG,1,True,True,False,False,False,1.0,1.0,,,,False,,True,4.0,88.6,True,4.0,False,,-58.07,94.78,-152.86,9,100.00,91.90,-10.0,20.0,35.0,10.0,427.3,PSI-40,61.142454545454484,100,4
CPCI,1,True,True,False,False,False,1.0,1.0,,,,False,,True,4.0,88.6,True,4.0,False,,655.78,799.12,-143.34,19,100.00,65.48,-10.0,20.0,35.0,10.0,227.7,PSI-40,145.57320270177604,100,3
CRST,1,False,True,True,False,True,,1.0,1.0,,1.0,False,,True,2.0,50,True,6.0,False,,4772.71,391.25,4381.45,6,100.00,91.85,-10.0,20.0,35.0,10.0,678.8,PSI-40,-446.67233425730194,100,3
CSAG,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,88.6,True,4.0,False,,119.49,666.90,-547.41,3,100.00,88.90,-10.0,20.0,35.0,10.0,1394.3,PSI-8,63.26768391802708,100,4
DAPH,1,False,True,False,True,False,,1.0,,1.0,,False,,True,3.0,88.6,True,5.0,False,,4400.16,2933.22,1466.94,11,100.00,74.57,-10.0,20.0,35.0,10.0,404.7,PSI-40,40.12131285623815,100,4
DCRC,1,False,False,False,True,False,,,,1.0,,False,,True,7.0,88.6,False,,False,,299.20,161.81,137.39,2,100.00,90.22,-10.0,20.0,35.0,10.0,2129.5,PSI-40,-12.757848484848509,0,1
DEIN,1,False,False,False,True,False,,,,1.0,,False,,True,3.0,88.6,False,,False,,3081.69,2178.51,903.18,4,100.00,74.50,-10.0,20.0,35.0,10.0,990.5,PSI-8,16.629973047581892,0,0
DGTZ,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,True,2.0,False,,0.39,1037.81,-1037.42,2,100.00,11.75,-10.0,20.0,35.0,10.0,8.0,PSI-8,131.78181395348844,100,5
DOMT,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,50,True,2.0,False,,81.36,-72.52,153.88,9,100.00,69.90,-10.0,20.0,35.0,10.0,178.3,PSI-8,7.515463297232259,100,2
DSCW,1,True,False,False,False,True,1.0,,,,1.0,False,,True,2.0,50,True,2.0,False,,60.46,634.94,-574.48,9,100.00,86.68,-10.0,20.0,35.0,10.0,234.2,PSI-40,43.81245593345139,100,8
DTPP,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,61.8,False,,False,,358.61,1794.88,-1436.27,4,100.00,72.21,-10.0,20.0,35.0,10.0,814.5,PSI-40,231.78793062705296,100,4
EALR,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,88.6,True,6.0,False,,173.67,188.11,-14.45,3,100.00,83.05,-10.0,20.0,35.0,10.0,1029.0,PSI-8,585.8047297499065,100,5
EASB,1,False,True,False,False,False,,1.0,,,,False,,True,4.0,88.6,True,4.0,False,,15.63,1392.34,-1376.71,2,100.00,85.77,-10.0,20.0,35.0,10.0,1490.0,PSI-8,62.453916580171665,100,3
EAST,1,True,True,False,False,False,1.0,1.0,,,,False,,True,3.0,88.6,True,4.0,False,,1224.64,3881.45,-2656.81,11,100.00,74.62,-10.0,20.0,35.0,10.0,380.3,PSI-8,45.30712539899678,100,5
EBSC,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,88.6,True,5.0,False,,4.06,4031.43,-4027.36,3,100.00,83.51,-10.0,20.0,35.0,10.0,886.0,PSI-40,80.00857894497491,100,3
ECAP,1,True,False,True,False,False,1.0,,1.0,,,False,,True,3.0,88.6,True,6.0,False,,128.43,66.62,61.81,4,100.00,90.69,-10.0,20.0,35.0,10.0,1091.3,PSI-8,45.3357611616818,100,4
EDFM,1,False,True,False,True,False,,1.0,,1.0,,False,,True,2.0,50,True,3.0,False,,384.24,1090.23,-705.99,19,100.00,59.91,-10.0,20.0,35.0,10.0,211.8,PSI-8,47.405333333333296,100,5
EEII,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,78.6,False,,False,,356.00,-25.68,381.68,4,100.00,83.83,-10.0,20.0,35.0,10.0,793.8,PSI-8,135.0021481481482,100,3
EFIC,1,True,True,False,False,False,1.0,1.0,,,,False,,True,6.0,78.6,True,6.0,False,,1018.00,726.09,291.91,5,100.00,91.48,-10.0,20.0,35.0,10.0,864.0,PSI-8,36.855048438484545,100,3
EFID,1,True,False,False,False,False,1.0,,,,,False,,True,7.0,88.6,False,,False,,165.86,152.40,13.46,2,100.00,69.42,-10.0,20.0,35.0,10.0,1066.0,PSI-40,59.31657142857145,100,2
EFIH,1,True,False,False,False,True,1.0,,,,1.0,False,,True,6.0,78.6,True,4.0,False,,20.11,151.21,-131.10,6,100.00,41.66,-10.0,20.0,35.0,10.0,115.3,PSI-40,92.67486317352211,100,4
EGAL,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,50,True,2.0,False,,395.78,1399.60,-1003.82,19,100.00,90.02,-10.0,20.0,35.0,10.0,213.6,PSI-8,2.8192051282051125,100,10
EGBE,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,78.6,True,5.0,False,,30.39,70.99,-40.60,9,100.00,86.53,-10.0,20.0,35.0,10.0,491.4,PSI-40,44.699323313908636,100,4
EGCH,1,True,False,False,False,True,1.0,,,,1.0,False,,True,2.0,88.6,True,3.0,False,,791.44,1937.48,-1146.04,20,100.00,89.94,-10.0,20.0,35.0,10.0,220.4,PSI-40,64.86112071330591,100,7
EGREF,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,88.6,False,,False,,14.17,-13.13,27.31,1,0.00,43.24,-10.0,20.0,35.0,10.0,1010.0,PSI-8,44.46085964912281,100,2
EGS30AJ1C016-EGP,1,True,False,False,True,False,1.0,,,1.0,,False,,True,5.0,88.6,False,,False,,1666.11,407.82,1258.29,3,100.00,97.17,-10.0,20.0,35.0,10.0,92.3,PSI-40,498.73866666666663,100,2
EGS48271C018-EGP,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,3.0,False,,-25.00,-40.00,15.00,1,0.00,50.00,-10.0,20.0,35.0,10.0,323.0,PSI-40,157.57355555555557,100,2
EGSA,1,True,False,False,False,True,1.0,,,,1.0,False,,True,2.0,50,True,4.0,False,,157.04,256.32,-99.28,16,100.00,77.30,-10.0,20.0,35.0,10.0,281.4,PSI-40,2.0375621301775197,100,2
EGTS,1,False,True,False,False,False,,1.0,,,,False,,True,6.0,88.6,True,3.0,False,,432.66,1182.32,-749.66,6,100.00,92.42,-10.0,20.0,35.0,10.0,738.0,PSI-40,269.63130232558154,100,6
EHDR,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,False,,False,,-25.55,559.75,-585.30,3,100.00,86.36,-10.0,20.0,35.0,10.0,1344.3,PSI-8,31.364578947368386,100,2
EITP,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,78.6,True,2.0,False,,11.01,59.02,-48.01,3,100.00,99.08,-10.0,20.0,35.0,10.0,54.7,PSI-40,82.79684848484848,100,3
ELEC,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,50,True,2.0,False,,163.43,5034.28,-4870.85,11,100.00,85.33,-10.0,20.0,35.0,10.0,365.6,PSI-8,71.10531648616123,100,9
ELKA,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,5.0,False,,2626.06,592.97,2033.09,16,100.00,70.86,-10.0,20.0,35.0,10.0,252.8,PSI-40,107.52582502579327,100,3
ELNA,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,88.6,True,5.0,False,,158.75,183.37,-24.62,10,100.00,86.63,-10.0,20.0,35.0,10.0,371.7,PSI-8,39.21722503008424,100,3
ELSH,1,True,True,False,False,True,1.0,1.0,,,1.0,False,,True,2.0,88.6,True,5.0,False,,393.40,364.70,28.71,6,100.00,83.69,-10.0,20.0,35.0,10.0,727.5,PSI-8,51.609427168576104,100,4
ELWA,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,61.8,False,,False,,-61.43,-53.50,-7.92,1,0.00,86.31,-10.0,20.0,35.0,10.0,2690.0,PSI-8,23.323883779971737,100,1
EMFD,1,True,True,True,False,False,1.0,1.0,1.0,,,False,,True,4.0,88.6,True,2.0,False,,508.11,656.00,-147.89,14,100.00,45.19,-10.0,20.0,35.0,10.0,134.0,PSI-8,80.12295909486508,100,9
ENGC,1,True,False,True,False,False,1.0,,1.0,,,False,,True,2.0,88.6,True,4.0,False,,9754.58,11267.82,-1513.24,20,100.00,73.31,-10.0,20.0,35.0,10.0,216.3,PSI-40,32.7719324894515,100,5
EOSB,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,3.0,False,,-67.44,75.07,-142.51,1,0.00,85.15,-10.0,20.0,35.0,10.0,2986.0,PSI-40,5.553939393939409,0,1
EPCO,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,88.6,True,2.0,False,,32.99,461.64,-428.65,8,100.00,89.95,-10.0,20.0,35.0,10.0,504.0,PSI-8,146.12171945701354,100,9
EPPK,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,False,,False,,298.86,298.53,0.33,5,100.00,70.51,-10.0,20.0,35.0,10.0,693.0,PSI-40,70.68684946236559,100,2
ETEL,1,True,True,False,False,False,1.0,1.0,,,,False,,True,6.0,78.6,True,4.0,False,,73.15,231.00,-157.85,7,100.00,75.69,-10.0,20.0,35.0,10.0,656.1,PSI-40,95.08764498409951,100,4
ETRS,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,False,,False,,1971.63,1042.36,929.27,9,100.00,82.91,-10.0,20.0,35.0,10.0,424.7,PSI-40,81.58727306967978,100,3
EXPA,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,78.6,True,5.0,False,,413.38,608.63,-195.25,6,100.00,85.24,-10.0,20.0,35.0,10.0,727.7,PSI-8,27.03533200653534,100,3
FAIT,1,False,True,True,True,False,,1.0,1.0,1.0,,False,,True,2.0,50,True,2.0,False,,2060.83,5470.23,-3409.40,28,100.00,81.52,-10.0,20.0,35.0,10.0,144.6,PSI-8,21.415076641980605,100,7
FAITA,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,3.0,False,,263.34,144.88,118.46,10,100.00,78.99,-10.0,20.0,35.0,10.0,421.9,PSI-40,7.7151547697582945,100,3
FCMD,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,88.6,False,,False,,36.14,-5.87,42.01,2,100.00,86.12,-10.0,20.0,35.0,10.0,1261.5,PSI-8,145.0071465130328,100,3
FIRE,1,True,False,False,False,False,1.0,,,,,False,,True,4.0,88.6,True,4.0,False,,200.31,344.85,-144.55,2,100.00,61.37,-10.0,20.0,35.0,10.0,587.5,PSI-40,125.65277777777779,100,3
FNAR,1,True,True,False,True,True,1.0,1.0,,1.0,1.0,False,,True,2.0,88.6,True,3.0,False,,624.63,564.00,60.63,10,100.00,80.79,-10.0,20.0,35.0,10.0,252.0,PSI-40,260.69509638554234,100,7
FTNS,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,True,2.0,False,,3.64,2.35,1.29,2,100.00,10.30,-10.0,20.0,35.0,10.0,14.0,PSI-8,29.044436853002075,100,5
FWRY,1,True,False,False,False,False,1.0,,,,,False,,True,5.0,88.6,True,4.0,False,,88.99,344.51,-255.52,2,100.00,73.57,-10.0,20.0,35.0,10.0,522.0,PSI-40,43.76685185185191,100,3
GBCO,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,5.0,False,,147.05,11314.83,-11167.77,3,100.00,84.02,-10.0,20.0,35.0,10.0,1289.3,PSI-8,75.79370786516853,100,3
GDWA,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,50,True,2.0,False,,125.81,153.01,-27.20,7,100.00,27.57,-10.0,20.0,35.0,10.0,27.7,PSI-8,53.320712643678156,100,4
GGCC,1,False,False,True,False,False,,,1.0,,,False,,True,3.0,88.6,True,3.0,False,,1394.53,3985.34,-2590.81,14,100.00,84.96,-10.0,20.0,35.0,10.0,288.6,PSI-8,98.6107042666406,100,6
GIHD,1,False,True,False,False,False,,1.0,,,,False,,True,3.0,88.6,True,4.0,False,,584.79,1153.60,-568.81,7,100.00,79.25,-10.0,20.0,35.0,10.0,539.9,PSI-40,71.39107692307692,100,3
GMCI,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,3.0,False,,-75.12,325.48,-400.61,3,100.00,94.75,-10.0,20.0,35.0,10.0,1120.3,PSI-40,106.22498058252427,100,5
GPIM,1,False,False,True,True,False,,,1.0,1.0,,False,,True,11.0,88.6,True,2.0,False,,888.41,1727.16,-838.75,9,100.00,97.76,-10.0,20.0,35.0,10.0,339.6,PSI-40,309.2970288455813,100,10
GPPL,1,False,False,True,False,True,,,1.0,,1.0,False,,True,2.0,50,True,3.0,False,,-9.48,-25.27,15.79,4,100.00,42.64,-10.0,20.0,35.0,10.0,505.3,PSI-8,34.32686821705427,0,1
GRCA,1,True,True,False,False,False,1.0,1.0,,,,False,,True,5.0,88.6,True,6.0,False,,0.96,20.86,-19.90,3,100.00,83.34,-10.0,20.0,35.0,10.0,1168.0,PSI-40,105.20208404966564,100,3
GSSC,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,3.0,False,,357.98,926.30,-568.33,17,100.00,77.04,-10.0,20.0,35.0,10.0,211.7,PSI-8,80.17343277645188,100,5
GTEX,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,50,True,4.0,False,,25.19,8.57,16.61,3,100.00,19.31,-10.0,20.0,35.0,10.0,55.0,PSI-40,-2.773838738738746,0,1
GTHE,1,False,True,True,True,True,,1.0,1.0,1.0,1.0,False,,True,2.0,88.6,True,3.0,False,,215.38,-64.17,279.55,5,100.00,85.02,-10.0,20.0,35.0,10.0,84.2,PSI-40,69.68780180180187,100,4
GTWL,1,False,True,False,False,True,,1.0,,,1.0,False,,True,3.0,88.6,True,3.0,False,,140.58,-97.55,238.13,4,100.00,81.22,-10.0,20.0,35.0,10.0,767.0,PSI-40,134.78133333333324,100,10
HDBK,1,False,True,False,False,False,,1.0,,,,False,,True,6.0,88.6,True,4.0,False,,2366.99,1185.27,1181.71,13,100.00,78.81,-10.0,20.0,35.0,10.0,337.8,PSI-40,45.99874075794165,100,4
HELI,1,True,False,True,True,False,1.0,,1.0,1.0,,False,,True,6.0,78.6,True,4.0,False,,2920.08,1192.87,1727.22,17,100.00,87.76,-10.0,20.0,35.0,10.0,266.4,PSI-40,63.35660408915214,100,6
HRHO,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,88.6,True,2.0,False,,157.74,190.74,-33.00,14,100.00,86.27,-10.0,20.0,35.0,10.0,297.4,PSI-8,45.031362478101585,100,9
IBCT,1,False,False,False,False,True,,,,,1.0,False,,True,3.0,88.6,False,,False,,121.09,24.50,96.58,1,0.00,85.39,-10.0,20.0,35.0,10.0,2394.0,PSI-40,565.3628717948718,100,3
ICFC,1,True,True,False,False,False,1.0,1.0,,,,False,,True,2.0,88.6,True,5.0,False,,525.64,492.09,33.55,10,100.00,94.28,-10.0,20.0,35.0,10.0,258.8,PSI-40,111.5267057563623,100,4
ICID,1,True,False,True,True,False,1.0,,1.0,1.0,,False,,True,5.0,78.6,True,2.0,False,,5391.20,-1.59,5392.78,17,100.00,86.65,-10.0,20.0,35.0,10.0,241.8,PSI-40,153.4680074280409,100,10
ICLE,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,78.6,False,,False,,35.02,-54.01,89.03,2,100.00,32.16,-10.0,20.0,35.0,10.0,367.0,PSI-8,0.25621999933673756,0,0
IDRE,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,88.6,False,,False,,250.70,128.93,121.77,5,100.00,89.67,-10.0,20.0,35.0,10.0,570.4,PSI-40,203.0240586080586,100,3
IEEC,1,True,True,False,False,False,1.0,1.0,,,,False,,True,4.0,88.6,True,6.0,False,,-36.47,135.04,-171.51,1,0.00,75.94,-10.0,20.0,35.0,10.0,732.0,PSI-40,165.42911044776125,100,3
IFAP,1,False,False,False,False,True,,,,,1.0,False,,True,3.0,78.6,False,,False,,3029.42,16785.14,-13755.72,3,100.00,89.32,-10.0,20.0,35.0,10.0,1305.7,PSI-8,38.98001394343191,100,2
INEG,1,True,True,True,False,False,1.0,1.0,1.0,,,False,,True,3.0,61.8,True,3.0,False,,-32.39,4.51,-36.90,2,100.00,81.54,-10.0,20.0,35.0,10.0,1061.0,PSI-8,301.2274,100,5
INFI,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,88.6,False,,False,,189.54,538.00,-348.46,3,100.00,86.98,-10.0,20.0,35.0,10.0,1106.0,PSI-40,18.53590431801092,100,2
IRAX,1,False,True,False,False,True,,1.0,,,1.0,False,,True,4.0,50,True,6.0,False,,747.20,1221.21,-474.01,5,100.00,91.41,-10.0,20.0,35.0,10.0,890.6,PSI-8,10.746602717825736,100,2
IRON,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,2.0,False,,7686.85,3393.99,4292.87,19,100.00,91.44,-10.0,20.0,35.0,10.0,205.1,PSI-8,27.38697921478061,100,3
ISMA,1,True,False,True,False,False,1.0,,1.0,,,False,,True,3.0,88.6,True,2.0,False,,141.07,1797.03,-1655.96,10,100.00,91.17,-10.0,20.0,35.0,10.0,356.5,PSI-8,200.35015393654527,100,7
ISMQ,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,5.0,False,,104.69,116.53,-11.84,3,100.00,52.39,-10.0,20.0,35.0,10.0,226.0,PSI-40,122.52356790123449,100,4
ISPH,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,88.6,True,6.0,False,,119.69,87.22,32.47,4,100.00,86.22,-10.0,20.0,35.0,10.0,407.5,PSI-40,78.24963788968823,100,4
JUFO,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,50,True,2.0,False,,1081.15,4366.67,-3285.51,30,100.00,68.51,-10.0,20.0,35.0,10.0,100.3,PSI-40,36.13812035608311,100,6
KABO,1,True,False,False,False,True,1.0,,,,1.0,False,,True,2.0,88.6,True,6.0,False,,243.39,431.93,-188.53,5,100.00,87.48,-10.0,20.0,35.0,10.0,864.2,PSI-8,23.709901502951794,100,5
KRDI,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,5.0,False,,-39.61,474.00,-513.61,2,100.00,68.89,-10.0,20.0,35.0,10.0,135.5,PSI-8,48.156800089117894,100,5
KWIN,1,False,True,True,True,False,,1.0,1.0,1.0,,False,,True,2.0,50,True,2.0,False,,122.23,149.38,-27.14,6,100.00,87.08,-10.0,20.0,35.0,10.0,538.5,PSI-40,196.69317948717958,100,9
KZPC,1,True,True,False,False,False,1.0,1.0,,,,False,,True,6.0,88.6,True,2.0,False,,3640.50,3536.08,104.41,26,100.00,73.42,-10.0,20.0,35.0,10.0,136.8,PSI-8,54.28200143242244,100,7
LCSW,1,False,False,True,False,True,,,1.0,,1.0,False,,True,2.0,50,True,3.0,False,,46.93,19.65,27.28,4,100.00,91.82,-10.0,20.0,35.0,10.0,1040.5,PSI-40,23.851544624325452,100,6
LKGP,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,88.6,True,2.0,False,,715.94,400.00,315.94,14,100.00,47.05,-10.0,20.0,35.0,10.0,38.3,PSI-8,82.86169230769235,100,4
LUTS,1,False,True,False,False,True,,1.0,,,1.0,False,,True,2.0,88.6,True,6.0,False,,65.02,113.72,-48.70,3,100.00,24.15,-10.0,20.0,35.0,10.0,51.0,PSI-8,3.789632135817442,100,2
MAAL,1,False,True,True,False,True,,1.0,1.0,,1.0,False,,True,2.0,88.6,True,3.0,False,,238.67,379.31,-140.64,8,100.00,74.29,-10.0,20.0,35.0,10.0,307.5,PSI-8,112.99484261715298,100,8
MASR,1,True,False,False,False,False,1.0,,,,,False,,True,4.0,78.6,True,4.0,False,,836.36,477.10,359.26,12,100.00,82.82,-10.0,20.0,35.0,10.0,346.3,PSI-40,40.12070562552475,100,3
MBEG,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,88.6,True,5.0,False,,1023.63,168.17,855.46,6,100.00,64.85,-10.0,20.0,35.0,10.0,281.2,PSI-8,221.38809009009003,100,4
MBSC,1,False,False,False,True,True,,,,1.0,1.0,False,,True,2.0,88.6,True,4.0,False,,162.06,262.21,-100.14,16,100.00,84.75,-10.0,20.0,35.0,10.0,281.3,PSI-40,133.71799999999985,100,6
MCQE,1,True,True,False,False,False,1.0,1.0,,,,False,,True,10.0,88.6,True,6.0,False,,46.19,43.59,2.60,8,100.00,94.28,-10.0,20.0,35.0,10.0,573.5,PSI-40,388.220463608043,100,4
MCRO,1,True,True,False,True,False,1.0,1.0,,1.0,,False,,True,2.0,88.6,True,5.0,False,,-44.09,-48.56,4.47,1,0.00,61.20,-10.0,20.0,35.0,10.0,698.0,PSI-40,128.82864379611786,100,5
MEGM,1,True,False,False,True,False,1.0,,,1.0,,False,,True,2.0,50,True,2.0,False,,72.48,1220.00,-1147.52,2,100.00,0.00,-10.0,20.0,35.0,10.0,304.5,PSI-8,-1147.5193333333334,100,2
MENA,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,88.6,True,6.0,False,,996.35,455.86,540.48,6,100.00,92.84,-10.0,20.0,35.0,10.0,757.7,PSI-40,24.874538461538435,100,3
MEPA,1,True,False,False,False,True,1.0,,,,1.0,False,,True,4.0,88.6,True,6.0,False,,3892.05,655.46,3236.59,8,100.00,80.53,-10.0,20.0,35.0,10.0,362.6,PSI-8,33.06350393700788,100,2
MFPC,1,False,False,True,True,False,,,1.0,1.0,,False,,True,2.0,88.6,True,6.0,False,,307.27,750.47,-443.20,6,100.00,77.53,-10.0,20.0,35.0,10.0,294.7,PSI-8,37.90312569142602,100,3
MFSC,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,88.6,True,2.0,False,,329.58,1406.45,-1076.87,14,100.00,78.16,-10.0,20.0,35.0,10.0,296.6,PSI-40,46.21379149329641,100,8
MHOT,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,50,True,2.0,False,,840.00,2682.69,-1842.69,28,100.00,77.85,-10.0,20.0,35.0,10.0,146.5,PSI-40,22.22331481481481,100,4
